CaseID	weight2	contest_no	FeatEd	FeatGender	FeatCountry	FeatReason	FeatJob	FeatExp	FeatPlans	FeatTrips	FeatLang	Chosen_Immigrant	Support_Admission	Rating_Immigrant	W1_Q1	W1_Q2	W1_Q3	W1_Q4	W1_Q5	W1_Q6	W1_Q7	W1_Q8a	W1_Q8b	W2_Q16	ppage	ppeducat	ppethm	ppgender	ppincimp	ppstaten	Party_ID	Ideology	Panel_Tenure_Months	OCC_GA	OCC_WA	OCC_NU	OCC_CC	OCC_JA	OCC_CO	OCC_FA	OCC_RS	OCC_DR	OCC_CP	OCC_TE	FB09	fisexp1	fisexp2	censusgroup
1434	0.66	5	5	2	6.0	1	6.0	4	2	3.0	4	0.0	1	6	5	3	4	3	75	80	95	85		3	52	3	1	1	16	31	2	5	73	0	0	0	0	0	0	0	0	0	0	0	0.16853262	1.0	1.0	3.0
1435	0.44	1	1	1	2.0	1	1.0	2	2	1.0	4	0.0	0	3	4	3	4	3	50	50	50	40		3	49	2	1	1	15	43	6	4	73	0	0	0	0	0	0	0	0	0	0	0	0.106848456	1.0	1.0	3.0
1435	0.44	1	5	2	9.0	1	4.0	2	2	3.0	2	1.0	1	6	4	3	4	3	50	50	50	40		3	49	2	1	1	15	43	6	4	73	0	0	0	0	0	0	0	0	0	0	0	0.106848456	1.0	1.0	3.0
1435	0.44	2	2	2	6.0	2	1.0	4	4	2.0	4	0.0	0	2	4	3	4	3	50	50	50	40		3	49	2	1	1	15	43	6	4	73	0	0	0	0	0	0	0	0	0	0	0	0.106848456	1.0	1.0	3.0
1435	0.44	2	5	2	1.0	1	4.0	2	1	3.0	1	1.0	1	6	4	3	4	3	50	50	50	40		3	49	2	1	1	15	43	6	4	73	0	0	0	0	0	0	0	0	0	0	0	0.106848456	1.0	1.0	3.0
1435	0.44	3	6	1	6.0	2	2.0	1	3	4.0	3	1.0	1	5	4	3	4	3	50	50	50	40		3	49	2	1	1	15	43	6	4	73	0	0	0	0	0	0	0	0	0	0	0	0.106848456	1.0	1.0	3.0
1435	0.44	3	3	1	7.0	2	6.0	3	4	3.0	4	0.0	0	2	4	3	4	3	50	50	50	40		3	49	2	1	1	15	43	6	4	73	0	0	0	0	0	0	0	0	0	0	0	0.106848456	1.0	1.0	3.0
1435	0.44	4	1	2	9.0	1	4.0	3	3	4.0	3	0.0	0	3	4	3	4	3	50	50	50	40		3	49	2	1	1	15	43	6	4	73	0	0	0	0	0	0	0	0	0	0	0	0.106848456	1.0	1.0	3.0
1435	0.44	4	6	2	9.0	3	11.0	4	2	5.0	4	1.0	0	4	4	3	4	3	50	50	50	40		3	49	2	1	1	15	43	6	4	73	0	0	0	0	0	0	0	0	0	0	0	0.106848456	1.0	1.0	3.0
1435	0.44	5	4	1	7.0	1	7.0	2	1	2.0	1	1.0	1	5	4	3	4	3	50	50	50	40		3	49	2	1	1	15	43	6	4	73	0	0	0	0	0	0	0	0	0	0	0	0.106848456	1.0	1.0	3.0
1435	0.44	5	3	1	1.0	2	9.0	1	4	3.0	1	0.0	0	3	4	3	4	3	50	50	50	40		3	49	2	1	1	15	43	6	4	73	0	0	0	0	0	0	0	0	0	0	0	0.106848456	1.0	1.0	3.0
1436	2.74	1	4	2	4.0	1	4.0	4	4	2.0	3	1.0	0	4	3	2	3	4	20	5	5	9		4	22	2	1	1	10	62	3	6	4	0	0	0	0	0	0	0	0	0	0	0	0.2008046	1.0	1.0	3.0
1436	2.74	1	4	2	10.0	2	7.0	3	4	3.0	4	0.0	0	4	3	2	3	4	20	5	5	9		4	22	2	1	1	10	62	3	6	4	0	0	0	0	0	0	0	0	0	0	0	0.2008046	1.0	1.0	3.0
1436	2.74	2	1	1	9.0	2	4.0	2	3	3.0	2	0.0	0	4	3	2	3	4	20	5	5	9		4	22	2	1	1	10	62	3	6	4	0	0	0	0	0	0	0	0	0	0	0	0.2008046	1.0	1.0	3.0
1436	2.74	2	1	1	2.0	1	9.0	2	3	1.0	1	1.0	1	5	3	2	3	4	20	5	5	9		4	22	2	1	1	10	62	3	6	4	0	0	0	0	0	0	0	0	0	0	0	0.2008046	1.0	1.0	3.0
1436	2.74	3	6	2	5.0	2	2.0	4	3	2.0	2	1.0	1	5	3	2	3	4	20	5	5	9		4	22	2	1	1	10	62	3	6	4	0	0	0	0	0	0	0	0	0	0	0	0.2008046	1.0	1.0	3.0
1436	2.74	3	1	1	9.0	3	6.0	4	2	3.0	1	0.0	0	4	3	2	3	4	20	5	5	9		4	22	2	1	1	10	62	3	6	4	0	0	0	0	0	0	0	0	0	0	0	0.2008046	1.0	1.0	3.0
1436	2.74	4	4	2	7.0	1	6.0	3	4	5.0	4	0.0	0	4	3	2	3	4	20	5	5	9		4	22	2	1	1	10	62	3	6	4	0	0	0	0	0	0	0	0	0	0	0	0.2008046	1.0	1.0	3.0
1436	2.74	4	1	2	4.0	2	3.0	2	4	4.0	4	1.0	1	5	3	2	3	4	20	5	5	9		4	22	2	1	1	10	62	3	6	4	0	0	0	0	0	0	0	0	0	0	0	0.2008046	1.0	1.0	3.0
1436	2.74	5	3	1	10.0	3	6.0	3	1	1.0	1	0.0	0	3	3	2	3	4	20	5	5	9		4	22	2	1	1	10	62	3	6	4	0	0	0	0	0	0	0	0	0	0	0	0.2008046	1.0	1.0	3.0
1436	2.74	5	2	1	5.0	2	7.0	3	3	3.0	2	1.0	1	5	3	2	3	4	20	5	5	9		4	22	2	1	1	10	62	3	6	4	0	0	0	0	0	0	0	0	0	0	0	0.2008046	1.0	1.0	3.0
1437	0.43	1	3	2	1.0	1	3.0	3	4	5.0	4	0.0	0	2	5	3	4	3	50	50	50		100	2	51	3	2	2	7	64	7	6	21	0	0	0	0	0	0	0	0	0	0	0	0.15763871	1.0	1.0	3.0
1437	0.43	1	4	1	10.0	2	7.0	3	3	3.0	4	1.0	1	6	5	3	4	3	50	50	50		100	2	51	3	2	2	7	64	7	6	21	0	0	0	0	0	0	0	0	0	0	0	0.15763871	1.0	1.0	3.0
1437	0.43	2	6	1	10.0	2	3.0	1	1	2.0	3	1.0	1	7	5	3	4	3	50	50	50		100	2	51	3	2	2	7	64	7	6	21	0	0	0	0	0	0	0	0	0	0	0	0.15763871	1.0	1.0	3.0
1437	0.43	2	4	2	9.0	1	7.0	3	1	1.0	4	0.0	1	6	5	3	4	3	50	50	50		100	2	51	3	2	2	7	64	7	6	21	0	0	0	0	0	0	0	0	0	0	0	0.15763871	1.0	1.0	3.0
1437	0.43	3	2	1	5.0	1	6.0	4	4	5.0	2	0.0	1	5	5	3	4	3	50	50	50		100	2	51	3	2	2	7	64	7	6	21	0	0	0	0	0	0	0	0	0	0	0	0.15763871	1.0	1.0	3.0
1437	0.43	3	4	1	2.0	2	3.0	2	1	3.0	3	1.0	1	7	5	3	4	3	50	50	50		100	2	51	3	2	2	7	64	7	6	21	0	0	0	0	0	0	0	0	0	0	0	0.15763871	1.0	1.0	3.0
1437	0.43	4	4	2	8.0	1	6.0	2	3	4.0	4	0.0	1	5	5	3	4	3	50	50	50		100	2	51	3	2	2	7	64	7	6	21	0	0	0	0	0	0	0	0	0	0	0	0.15763871	1.0	1.0	3.0
1437	0.43	4	2	1	1.0	1	7.0	2	2	4.0	3	1.0	1	7	5	3	4	3	50	50	50		100	2	51	3	2	2	7	64	7	6	21	0	0	0	0	0	0	0	0	0	0	0	0.15763871	1.0	1.0	3.0
1437	0.43	5	5	1	3.0	2	6.0	1	1	5.0	4	0.0	1	6	5	3	4	3	50	50	50		100	2	51	3	2	2	7	64	7	6	21	0	0	0	0	0	0	0	0	0	0	0	0.15763871	1.0	1.0	3.0
1437	0.43	5	3	1	9.0	3	3.0	3	1	2.0	2	1.0	1	7	5	3	4	3	50	50	50		100	2	51	3	2	2	7	64	7	6	21	0	0	0	0	0	0	0	0	0	0	0	0.15763871	1.0	1.0	3.0
1438	0.32	1	1	1	2.0	2	4.0	3	1	5.0	3	0.0	1	5	5	4	4	5	80	50	75	100		5	64	2	1	1	10	11	5	4	42	0	0	0	0	0	0	0	0	0	0	0	0.13005003	1.0	1.0	
1438	0.32	1	5	1	8.0	1	11.0	1	2	3.0	4	1.0	1	7	5	4	4	5	80	50	75	100		5	64	2	1	1	10	11	5	4	42	0	0	0	0	0	0	0	0	0	0	0	0.13005003	1.0	1.0	
1438	0.32	2	1	1	4.0	2	1.0	1	2	3.0	1	0.0	0	3	5	4	4	5	80	50	75	100		5	64	2	1	1	10	11	5	4	42	0	0	0	0	0	0	0	0	0	0	0	0.13005003	1.0	1.0	
1438	0.32	2	3	2	6.0	1	6.0	2	1	2.0	1	1.0	1	7	5	4	4	5	80	50	75	100		5	64	2	1	1	10	11	5	4	42	0	0	0	0	0	0	0	0	0	0	0	0.13005003	1.0	1.0	
1438	0.32	3	6	1	5.0	1	1.0	2	3	1.0	4	0.0	1	5	5	4	4	5	80	50	75	100		5	64	2	1	1	10	11	5	4	42	0	0	0	0	0	0	0	0	0	0	0	0.13005003	1.0	1.0	
1438	0.32	3	3	1	10.0	3	7.0	2	1	4.0	4	1.0	1	7	5	4	4	5	80	50	75	100		5	64	2	1	1	10	11	5	4	42	0	0	0	0	0	0	0	0	0	0	0	0.13005003	1.0	1.0	
1438	0.32	4	6	2	8.0	2	2.0	1	2	2.0	1	1.0	1	7	5	4	4	5	80	50	75	100		5	64	2	1	1	10	11	5	4	42	0	0	0	0	0	0	0	0	0	0	0	0.13005003	1.0	1.0	
1438	0.32	4	5	1	9.0	2	3.0	1	4	2.0	1	0.0	0	4	5	4	4	5	80	50	75	100		5	64	2	1	1	10	11	5	4	42	0	0	0	0	0	0	0	0	0	0	0	0.13005003	1.0	1.0	
1438	0.32	5	3	1	3.0	2	3.0	2	3	5.0	4	0.0	0	3	5	4	4	5	80	50	75	100		5	64	2	1	1	10	11	5	4	42	0	0	0	0	0	0	0	0	0	0	0	0.13005003	1.0	1.0	
1438	0.32	5	3	2	1.0	1	1.0	3	2	1.0	1	1.0	1	7	5	4	4	5	80	50	75	100		5	64	2	1	1	10	11	5	4	42	0	0	0	0	0	0	0	0	0	0	0	0.13005003	1.0	1.0	
1439		1																																														3.0
1439		1																																														3.0
1439		2																																														3.0
1439		2																																														3.0
1439		3																																														3.0
1439		3																																														3.0
1439		4																																														3.0
1439		4																																														3.0
1439		5																																														3.0
1439		5																																														3.0
1440		1																																														1.0
1440		1																																														1.0
1440		2																																														1.0
1440		2																																														1.0
1440		3																																														1.0
1440		3																																														1.0
1440		4																																														1.0
1440		4																																														1.0
1440		5																																														1.0
1440		5																																														1.0
1441	0.84	1	6	1	7.0	1	4.0	2	4	1.0	4	0.0	1	5	5	4	4	5	15	25	35	95		4	73	2	1	2	7	64	1	6	133	0	0	0	0	0	0	0	0	0	0	0	0.23116839	1.0	1.0	2.0
1441	0.84	1	3	1	2.0	2	1.0	4	3	1.0	4	1.0	1	5	5	4	4	5	15	25	35	95		4	73	2	1	2	7	64	1	6	133	0	0	0	0	0	0	0	0	0	0	0	0.23116839	1.0	1.0	2.0
1441	0.84	2	1	1	1.0	1	7.0	4	4	4.0	1	1.0	1	5	5	4	4	5	15	25	35	95		4	73	2	1	2	7	64	1	6	133	0	0	0	0	0	0	0	0	0	0	0	0.23116839	1.0	1.0	2.0
1441	0.84	2	6	2	5.0	1	11.0	3	4	3.0	3	0.0	1	5	5	4	4	5	15	25	35	95		4	73	2	1	2	7	64	1	6	133	0	0	0	0	0	0	0	0	0	0	0	0.23116839	1.0	1.0	2.0
1441	0.84	3	5	2	6.0	1	5.0	2	3	5.0	1	0.0	0	4	5	4	4	5	15	25	35	95		4	73	2	1	2	7	64	1	6	133	0	0	0	0	0	0	0	0	0	0	0	0.23116839	1.0	1.0	2.0
1441	0.84	3	6	1	9.0	2	10.0	2	1	2.0	2	1.0	0	4	5	4	4	5	15	25	35	95		4	73	2	1	2	7	64	1	6	133	0	0	0	0	0	0	0	0	0	0	0	0.23116839	1.0	1.0	2.0
1441	0.84	4	7	2	5.0	2	9.0	2	1	1.0	2	1.0	1	6	5	4	4	5	15	25	35	95		4	73	2	1	2	7	64	1	6	133	0	0	0	0	0	0	0	0	0	0	0	0.23116839	1.0	1.0	2.0
1441	0.84	4	6	1	8.0	3	8.0	3	4	3.0	1	0.0	1	6	5	4	4	5	15	25	35	95		4	73	2	1	2	7	64	1	6	133	0	0	0	0	0	0	0	0	0	0	0	0.23116839	1.0	1.0	2.0
1441	0.84	5	7	2	1.0	1	10.0	4	2	3.0	3	0.0	1	5	5	4	4	5	15	25	35	95		4	73	2	1	2	7	64	1	6	133	0	0	0	0	0	0	0	0	0	0	0	0.23116839	1.0	1.0	2.0
1441	0.84	5	5	2	9.0	2	4.0	4	2	3.0	1	1.0	1	5	5	4	4	5	15	25	35	95		4	73	2	1	2	7	64	1	6	133	0	0	0	0	0	0	0	0	0	0	0	0.23116839	1.0	1.0	2.0
1442	0.25	1	2	2	1.0	2	2.0	1	2	2.0	3	0.0	0	2	4	4	5	5	20	20	30	80		5	73	2	1	1	12	43	6	3	77	0	0	0	0	0	1	0	0	0	0	0	0.18283539	1.0	1.0	2.0
1442	0.25	1	7	1	4.0	1	6.0	3	3	1.0	1	1.0	0	4	4	4	5	5	20	20	30	80		5	73	2	1	1	12	43	6	3	77	0	0	0	0	0	1	0	0	0	0	0	0.18283539	1.0	1.0	2.0
1442	0.25	2	5	1	10.0	3	7.0	2	2	1.0	2	1.0	1	5	4	4	5	5	20	20	30	80		5	73	2	1	1	12	43	6	3	77	0	0	0	0	0	1	0	0	0	0	0	0.18283539	1.0	1.0	2.0
1442	0.25	2	5	1	2.0	2	3.0	1	4	4.0	4	0.0	0	3	4	4	5	5	20	20	30	80		5	73	2	1	1	12	43	6	3	77	0	0	0	0	0	1	0	0	0	0	0	0.18283539	1.0	1.0	2.0
1442	0.25	3	6	1	9.0	3	10.0	1	1	5.0	4	1.0	0	4	4	4	5	5	20	20	30	80		5	73	2	1	1	12	43	6	3	77	0	0	0	0	0	1	0	0	0	0	0	0.18283539	1.0	1.0	2.0
1442	0.25	3	2	1	9.0	1	7.0	1	3	2.0	1	0.0	0	3	4	4	5	5	20	20	30	80		5	73	2	1	1	12	43	6	3	77	0	0	0	0	0	1	0	0	0	0	0	0.18283539	1.0	1.0	2.0
1442	0.25	4	6	1	8.0	1	10.0	2	2	1.0	2	1.0	0	4	4	4	5	5	20	20	30	80		5	73	2	1	1	12	43	6	3	77	0	0	0	0	0	1	0	0	0	0	0	0.18283539	1.0	1.0	2.0
1442	0.25	4	5	1	4.0	2	3.0	3	3	3.0	3	0.0	0	3	4	4	5	5	20	20	30	80		5	73	2	1	1	12	43	6	3	77	0	0	0	0	0	1	0	0	0	0	0	0.18283539	1.0	1.0	2.0
1442	0.25	5	6	2	7.0	3	3.0	4	3	3.0	2	1.0	0	3	4	4	5	5	20	20	30	80		5	73	2	1	1	12	43	6	3	77	0	0	0	0	0	1	0	0	0	0	0	0.18283539	1.0	1.0	2.0
1442	0.25	5	6	1	9.0	2	3.0	3	4	3.0	2	0.0	0	2	4	4	5	5	20	20	30	80		5	73	2	1	1	12	43	6	3	77	0	0	0	0	0	1	0	0	0	0	0	0.18283539	1.0	1.0	2.0
1443	0.48	1	7	1	9.0	2	6.0	1	2	3.0	3	1.0	0	4	4	3	4	5	20	25	40		80	4	59	3	2	1	17	93	2	6	108	0	0	0	0	0	0	0	0	0	0	0	0.047080446	1.0	2.0	1.0
1443	0.48	1	1	2	7.0	3	2.0	4	4	1.0	1	0.0	0	3	4	3	4	5	20	25	40		80	4	59	3	2	1	17	93	2	6	108	0	0	0	0	0	0	0	0	0	0	0	0.047080446	1.0	2.0	1.0
1443	0.48	2	5	2	4.0	2	1.0	4	1	2.0	3	1.0	0	4	4	3	4	5	20	25	40		80	4	59	3	2	1	17	93	2	6	108	0	0	0	0	0	0	0	0	0	0	0	0.047080446	1.0	2.0	1.0
1443	0.48	2	1	2	9.0	1	7.0	4	3	1.0	3	0.0	0	3	4	3	4	5	20	25	40		80	4	59	3	2	1	17	93	2	6	108	0	0	0	0	0	0	0	0	0	0	0	0.047080446	1.0	2.0	1.0
1443	0.48	3	1	1	4.0	1	3.0	4	1	5.0	3	0.0	0	4	4	3	4	5	20	25	40		80	4	59	3	2	1	17	93	2	6	108	0	0	0	0	0	0	0	0	0	0	0	0.047080446	1.0	2.0	1.0
1443	0.48	3	6	1	8.0	2	3.0	4	2	2.0	2	1.0	0	3	4	3	4	5	20	25	40		80	4	59	3	2	1	17	93	2	6	108	0	0	0	0	0	0	0	0	0	0	0	0.047080446	1.0	2.0	1.0
1443	0.48	4	3	1	5.0	2	3.0	4	3	4.0	2	1.0	0	2	4	3	4	5	20	25	40		80	4	59	3	2	1	17	93	2	6	108	0	0	0	0	0	0	0	0	0	0	0	0.047080446	1.0	2.0	1.0
1443	0.48	4	4	2	7.0	2	3.0	1	4	1.0	2	0.0	0	2	4	3	4	5	20	25	40		80	4	59	3	2	1	17	93	2	6	108	0	0	0	0	0	0	0	0	0	0	0	0.047080446	1.0	2.0	1.0
1443	0.48	5	5	2	10.0	3	5.0	3	3	1.0	4	0.0	0	4	4	3	4	5	20	25	40		80	4	59	3	2	1	17	93	2	6	108	0	0	0	0	0	0	0	0	0	0	0	0.047080446	1.0	2.0	1.0
1443	0.48	5	6	1	2.0	1	4.0	2	3	4.0	3	1.0	0	3	4	3	4	5	20	25	40		80	4	59	3	2	1	17	93	2	6	108	0	0	0	0	0	0	0	0	0	0	0	0.047080446	1.0	2.0	1.0
1444		1																																														1.0
1444		1																																														1.0
1444		2																																														1.0
1444		2																																														1.0
1444		3																																														1.0
1444		3																																														1.0
1444		4																																														1.0
1444		4																																														1.0
1444		5																																														1.0
1444		5																																														1.0
1445	1.79	1	1	1	10.0	3	4.0	3	2	1.0	4	0.0	0	1	4	4	4	1	60	0	40	100		5	70	2	3	1	11	33	5	5	7	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
1445	1.79	1	6	2	9.0	3	6.0	3	1	3.0	1	1.0	1	7	4	4	4	1	60	0	40	100		5	70	2	3	1	11	33	5	5	7	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
1445	1.79	2	7	1	4.0	1	4.0	4	4	5.0	2	1.0	1	5	4	4	4	1	60	0	40	100		5	70	2	3	1	11	33	5	5	7	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
1445	1.79	2	6	2	8.0	1	7.0	4	3	1.0	4	0.0	0	2	4	4	4	1	60	0	40	100		5	70	2	3	1	11	33	5	5	7	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
1445	1.79	3	7	2	1.0	2	1.0	3	1	3.0	2	0.0	1	5	4	4	4	1	60	0	40	100		5	70	2	3	1	11	33	5	5	7	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
1445	1.79	3	4	1	5.0	2	2.0	2	3	5.0	1	1.0	1	7	4	4	4	1	60	0	40	100		5	70	2	3	1	11	33	5	5	7	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
1445	1.79	4	7	2	6.0	2	9.0	1	4	1.0	2	0.0	0	3	4	4	4	1	60	0	40	100		5	70	2	3	1	11	33	5	5	7	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
1445	1.79	4	4	1	2.0	2	7.0	3	1	3.0	4	1.0	1	5	4	4	4	1	60	0	40	100		5	70	2	3	1	11	33	5	5	7	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
1445	1.79	5	5	1	4.0	1	1.0	1	1	4.0	2	1.0	1	5	4	4	4	1	60	0	40	100		5	70	2	3	1	11	33	5	5	7	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
1445	1.79	5	3	2	7.0	2	3.0	1	1	4.0	1	0.0	0	3	4	4	4	1	60	0	40	100		5	70	2	3	1	11	33	5	5	7	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
1446		1																																														1.0
1446		1																																														1.0
1446		2																																														1.0
1446		2																																														1.0
1446		3																																														1.0
1446		3																																														1.0
1446		4																																														1.0
1446		4																																														1.0
1446		5																																														1.0
1446		5																																														1.0
1447		1																																														3.0
1447		1																																														3.0
1447		2																																														3.0
1447		2																																														3.0
1447		3																																														3.0
1447		3																																														3.0
1447		4																																														3.0
1447		4																																														3.0
1447		5																																														3.0
1447		5																																														3.0
1448	1.09	1	7	1	8.0	3	3.0	2	4	1.0	3	1.0	1	5	5	2	4	3	50	85	50	50		3	40	4	1	2	17	74	5	2	6	0	0	0	0	0	0	0	0	0	0	0	0.09350198	1.0	1.0	2.0
1448	1.09	1	2	1	2.0	2	2.0	4	2	5.0	4	0.0	0	4	5	2	4	3	50	85	50	50		3	40	4	1	2	17	74	5	2	6	0	0	0	0	0	0	0	0	0	0	0	0.09350198	1.0	1.0	2.0
1448	1.09	2	2	2	5.0	2	9.0	3	4	1.0	1	0.0	0	4	5	2	4	3	50	85	50	50		3	40	4	1	2	17	74	5	2	6	0	0	0	0	0	0	0	0	0	0	0	0.09350198	1.0	1.0	2.0
1448	1.09	2	6	1	1.0	2	10.0	4	4	2.0	3	1.0	1	5	5	2	4	3	50	85	50	50		3	40	4	1	2	17	74	5	2	6	0	0	0	0	0	0	0	0	0	0	0	0.09350198	1.0	1.0	2.0
1448	1.09	3	2	1	6.0	2	9.0	2	3	4.0	4	1.0	0	2	5	2	4	3	50	85	50	50		3	40	4	1	2	17	74	5	2	6	0	0	0	0	0	0	0	0	0	0	0	0.09350198	1.0	1.0	2.0
1448	1.09	3	3	1	10.0	2	7.0	3	3	5.0	2	0.0	0	2	5	2	4	3	50	85	50	50		3	40	4	1	2	17	74	5	2	6	0	0	0	0	0	0	0	0	0	0	0	0.09350198	1.0	1.0	2.0
1448	1.09	4	7	2	5.0	1	11.0	1	2	5.0	1	1.0	0	4	5	2	4	3	50	85	50	50		3	40	4	1	2	17	74	5	2	6	0	0	0	0	0	0	0	0	0	0	0	0.09350198	1.0	1.0	2.0
1448	1.09	4	5	2	10.0	3	3.0	4	2	1.0	4	0.0	0	3	5	2	4	3	50	85	50	50		3	40	4	1	2	17	74	5	2	6	0	0	0	0	0	0	0	0	0	0	0	0.09350198	1.0	1.0	2.0
1448	1.09	5	5	2	2.0	2	5.0	2	1	5.0	3	1.0	0	3	5	2	4	3	50	85	50	50		3	40	4	1	2	17	74	5	2	6	0	0	0	0	0	0	0	0	0	0	0	0.09350198	1.0	1.0	2.0
1448	1.09	5	2	2	6.0	2	3.0	3	4	2.0	2	0.0	0	3	5	2	4	3	50	85	50	50		3	40	4	1	2	17	74	5	2	6	0	0	0	0	0	0	0	0	0	0	0	0.09350198	1.0	1.0	2.0
1449		1																																														1.0
1449		1																																														1.0
1449		2																																														1.0
1449		2																																														1.0
1449		3																																														1.0
1449		3																																														1.0
1449		4																																														1.0
1449		4																																														1.0
1449		5																																														1.0
1449		5																																														1.0
1450	0.55	1	5	2	10.0	3	1.0	3	1	2.0	3	1.0	1	6	5	4	4	3	90	70	70	90		3	62	2	1	2	13	23	4	4	18	0	0	0	0	0	0	0	0	0	0	0	0.53113043	1.0	1.0	3.0
1450	0.55	1	1	2	5.0	1	2.0	3	4	5.0	3	0.0	0	3	5	4	4	3	90	70	70	90		3	62	2	1	2	13	23	4	4	18	0	0	0	0	0	0	0	0	0	0	0	0.53113043	1.0	1.0	3.0
1450	0.55	2	7	1	9.0	3	10.0	3	2	2.0	3	0.0	0	4	5	4	4	3	90	70	70	90		3	62	2	1	2	13	23	4	4	18	0	0	0	0	0	0	0	0	0	0	0	0.53113043	1.0	1.0	3.0
1450	0.55	2	3	1	7.0	3	9.0	4	2	3.0	2	1.0	1	6	5	4	4	3	90	70	70	90		3	62	2	1	2	13	23	4	4	18	0	0	0	0	0	0	0	0	0	0	0	0.53113043	1.0	1.0	3.0
1450	0.55	3	5	1	3.0	1	11.0	1	1	2.0	2	1.0	1	6	5	4	4	3	90	70	70	90		3	62	2	1	2	13	23	4	4	18	0	0	0	0	0	0	0	0	0	0	0	0.53113043	1.0	1.0	3.0
1450	0.55	3	6	2	9.0	2	11.0	3	3	1.0	3	0.0	0	3	5	4	4	3	90	70	70	90		3	62	2	1	2	13	23	4	4	18	0	0	0	0	0	0	0	0	0	0	0	0.53113043	1.0	1.0	3.0
1450	0.55	4	1	1	5.0	2	7.0	3	4	5.0	2	0.0	1	5	5	4	4	3	90	70	70	90		3	62	2	1	2	13	23	4	4	18	0	0	0	0	0	0	0	0	0	0	0	0.53113043	1.0	1.0	3.0
1450	0.55	4	2	1	2.0	1	7.0	2	4	5.0	1	1.0	0	4	5	4	4	3	90	70	70	90		3	62	2	1	2	13	23	4	4	18	0	0	0	0	0	0	0	0	0	0	0	0.53113043	1.0	1.0	3.0
1450	0.55	5	3	2	4.0	2	1.0	3	2	5.0	3	0.0	0	3	5	4	4	3	90	70	70	90		3	62	2	1	2	13	23	4	4	18	0	0	0	0	0	0	0	0	0	0	0	0.53113043	1.0	1.0	3.0
1450	0.55	5	5	2	2.0	2	9.0	3	3	4.0	1	1.0	1	6	5	4	4	3	90	70	70	90		3	62	2	1	2	13	23	4	4	18	0	0	0	0	0	0	0	0	0	0	0	0.53113043	1.0	1.0	3.0
1451	0.42	1	4	1	6.0	1	3.0	1	1	3.0	3	0.0	0	4	4	5	5	3	40	50	60	70		3	67	3	1	1	10	35	7	3	17	0	0	0	0	0	0	0	0	0	0	0	0.1286083	1.0	1.0	3.0
1451	0.42	1	3	1	8.0	3	4.0	4	3	3.0	3	1.0	1	6	4	5	5	3	40	50	60	70		3	67	3	1	1	10	35	7	3	17	0	0	0	0	0	0	0	0	0	0	0	0.1286083	1.0	1.0	3.0
1451	0.42	2	1	2	7.0	3	1.0	2	3	1.0	4	1.0	1	7	4	5	5	3	40	50	60	70		3	67	3	1	1	10	35	7	3	17	0	0	0	0	0	0	0	0	0	0	0	0.1286083	1.0	1.0	3.0
1451	0.42	2	5	2	8.0	1	11.0	3	2	4.0	3	0.0	0	4	4	5	5	3	40	50	60	70		3	67	3	1	1	10	35	7	3	17	0	0	0	0	0	0	0	0	0	0	0	0.1286083	1.0	1.0	3.0
1451	0.42	3	6	2	8.0	3	7.0	1	4	2.0	2	0.0	1	5	4	5	5	3	40	50	60	70		3	67	3	1	1	10	35	7	3	17	0	0	0	0	0	0	0	0	0	0	0	0.1286083	1.0	1.0	3.0
1451	0.42	3	1	2	7.0	3	6.0	3	4	4.0	4	1.0	0	3	4	5	5	3	40	50	60	70		3	67	3	1	1	10	35	7	3	17	0	0	0	0	0	0	0	0	0	0	0	0.1286083	1.0	1.0	3.0
1451	0.42	4	4	1	6.0	2	9.0	2	3	5.0	2	0.0	0	4	4	5	5	3	40	50	60	70		3	67	3	1	1	10	35	7	3	17	0	0	0	0	0	0	0	0	0	0	0	0.1286083	1.0	1.0	3.0
1451	0.42	4	3	2	5.0	1	4.0	3	3	5.0	3	1.0	1	6	4	5	5	3	40	50	60	70		3	67	3	1	1	10	35	7	3	17	0	0	0	0	0	0	0	0	0	0	0	0.1286083	1.0	1.0	3.0
1451	0.42	5	2	2	7.0	3	3.0	2	4	5.0	1	1.0	1	7	4	5	5	3	40	50	60	70		3	67	3	1	1	10	35	7	3	17	0	0	0	0	0	0	0	0	0	0	0	0.1286083	1.0	1.0	3.0
1451	0.42	5	1	2	7.0	3	9.0	1	2	5.0	4	0.0	0	2	4	5	5	3	40	50	60	70		3	67	3	1	1	10	35	7	3	17	0	0	0	0	0	0	0	0	0	0	0	0.1286083	1.0	1.0	3.0
1452	0.39	1	3	2	8.0	2	1.0	4	4	3.0	3	0.0	0	1	5	4	4	5		0	0	100		5	64	2	1	1	5	23	6	4	32													1.0	1.0	3.0
